task_id,candidate_model_path,model_path,source_id,source_exp_id,method_family,memory_footprint,parameter_count,file_size,cost_proxy,utility_proxy,local_valid,risk,candidate_rank,recommended_action
task300,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task300.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task300.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3584,,,true,high,277,submit_afr1ste_compress_rewrite_structural_mix
task301,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task301.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task301.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3267,,,true,high,278,submit_afr1ste_compress_rewrite_structural_mix
task302,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task302.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task302.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2607,,,true,high,279,submit_afr1ste_compress_rewrite_structural_mix
task303,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task303.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task303.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2663,,,true,high,280,submit_afr1ste_compress_rewrite_structural_mix
task304,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task304.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task304.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2467,,,true,high,281,submit_afr1ste_compress_rewrite_structural_mix
task306,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task306.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task306.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3476,,,true,high,282,submit_afr1ste_compress_rewrite_structural_mix
task307,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task307.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task307.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3434,,,true,high,283,submit_afr1ste_compress_rewrite_structural_mix
task308,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task308.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task308.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3978,,,true,high,284,submit_afr1ste_compress_rewrite_structural_mix
task309,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task309.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task309.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,203,,,true,high,285,submit_afr1ste_compress_rewrite_structural_mix
task310,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task310.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task310.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3943,,,true,high,286,submit_afr1ste_compress_rewrite_structural_mix
task311,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task311.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task311.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1419,,,true,high,287,submit_afr1ste_compress_rewrite_structural_mix
task312,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task312.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task312.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,830,,,true,high,288,submit_afr1ste_compress_rewrite_structural_mix
task313,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task313.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task313.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,39724,,,true,high,289,submit_afr1ste_compress_rewrite_structural_mix
task314,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task314.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task314.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2823,,,true,high,290,submit_afr1ste_compress_rewrite_structural_mix
task315,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task315.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task315.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3185,,,true,high,291,submit_afr1ste_compress_rewrite_structural_mix
task316,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task316.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task316.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,44326,,,true,high,292,submit_afr1ste_compress_rewrite_structural_mix
task317,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task317.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task317.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1266,,,true,high,293,submit_afr1ste_compress_rewrite_structural_mix
task318,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task318.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task318.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2063,,,true,high,294,submit_afr1ste_compress_rewrite_structural_mix
task319,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task319.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task319.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,11412,,,true,high,295,submit_afr1ste_compress_rewrite_structural_mix
task320,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task320.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task320.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,218402,,,true,high,296,submit_afr1ste_compress_rewrite_structural_mix
task321,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task321.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task321.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3701,,,true,high,297,submit_afr1ste_compress_rewrite_structural_mix
task322,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task322.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task322.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2313,,,true,high,298,submit_afr1ste_compress_rewrite_structural_mix
task323,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task323.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task323.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,15746,,,true,high,299,submit_afr1ste_compress_rewrite_structural_mix
task324,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task324.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task324.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,92671,,,true,high,300,submit_afr1ste_compress_rewrite_structural_mix
task326,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task326.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task326.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,983,,,true,high,301,submit_afr1ste_compress_rewrite_structural_mix
task327,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task327.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task327.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3091,,,true,high,302,submit_afr1ste_compress_rewrite_structural_mix
task328,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task328.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task328.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,35337,,,true,high,303,submit_afr1ste_compress_rewrite_structural_mix
task329,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task329.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task329.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1311,,,true,high,304,submit_afr1ste_compress_rewrite_structural_mix
task330,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task330.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task330.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,38223,,,true,high,305,submit_afr1ste_compress_rewrite_structural_mix
task331,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task331.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task331.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2213,,,true,high,306,submit_afr1ste_compress_rewrite_structural_mix
task332,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task332.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task332.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,18732,,,true,high,307,submit_afr1ste_compress_rewrite_structural_mix
task333,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task333.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task333.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2832,,,true,high,308,submit_afr1ste_compress_rewrite_structural_mix
task335,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task335.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task335.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2559,,,true,high,309,submit_afr1ste_compress_rewrite_structural_mix
task336,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task336.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task336.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,161396,,,true,high,310,submit_afr1ste_compress_rewrite_structural_mix
task337,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task337.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task337.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,172,,,true,high,311,submit_afr1ste_compress_rewrite_structural_mix
task338,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task338.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task338.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,9007,,,true,high,312,submit_afr1ste_compress_rewrite_structural_mix
task339,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task339.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task339.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3189,,,true,high,313,submit_afr1ste_compress_rewrite_structural_mix
task340,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task340.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task340.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,4885,,,true,high,314,submit_afr1ste_compress_rewrite_structural_mix
task341,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task341.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task341.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3047,,,true,high,315,submit_afr1ste_compress_rewrite_structural_mix
task342,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task342.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task342.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,14859,,,true,high,316,submit_afr1ste_compress_rewrite_structural_mix
task343,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task343.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task343.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,28737,,,true,high,317,submit_afr1ste_compress_rewrite_structural_mix
task344,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task344.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task344.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,4049,,,true,high,318,submit_afr1ste_compress_rewrite_structural_mix
task345,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task345.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task345.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,7741,,,true,high,319,submit_afr1ste_compress_rewrite_structural_mix
task346,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task346.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task346.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,5242,,,true,high,320,submit_afr1ste_compress_rewrite_structural_mix
task347,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task347.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task347.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1940,,,true,high,321,submit_afr1ste_compress_rewrite_structural_mix
task348,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task348.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task348.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,6252,,,true,high,322,submit_afr1ste_compress_rewrite_structural_mix
task349,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task349.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task349.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,8689,,,true,high,323,submit_afr1ste_compress_rewrite_structural_mix
task350,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task350.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task350.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1770,,,true,high,324,submit_afr1ste_compress_rewrite_structural_mix
task351,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task351.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task351.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1256,,,true,high,325,submit_afr1ste_compress_rewrite_structural_mix
task352,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task352.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task352.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,4049,,,true,high,326,submit_afr1ste_compress_rewrite_structural_mix
task353,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task353.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task353.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,4215,,,true,high,327,submit_afr1ste_compress_rewrite_structural_mix
task354,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task354.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task354.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,4734,,,true,high,328,submit_afr1ste_compress_rewrite_structural_mix
task355,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task355.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task355.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,5034,,,true,high,329,submit_afr1ste_compress_rewrite_structural_mix
task356,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task356.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task356.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,5438,,,true,high,330,submit_afr1ste_compress_rewrite_structural_mix
task358,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task358.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task358.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,7329,,,true,high,331,submit_afr1ste_compress_rewrite_structural_mix
task359,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task359.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task359.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3859,,,true,high,332,submit_afr1ste_compress_rewrite_structural_mix
task360,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task360.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task360.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3373,,,true,high,333,submit_afr1ste_compress_rewrite_structural_mix
task361,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task361.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task361.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,6749,,,true,high,334,submit_afr1ste_compress_rewrite_structural_mix
task362,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task362.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task362.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2175,,,true,high,335,submit_afr1ste_compress_rewrite_structural_mix
task363,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task363.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task363.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,213576,,,true,high,336,submit_afr1ste_compress_rewrite_structural_mix
task364,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task364.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task364.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,10993,,,true,high,337,submit_afr1ste_compress_rewrite_structural_mix
task365,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task365.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task365.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,15467,,,true,high,338,submit_afr1ste_compress_rewrite_structural_mix
task366,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task366.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task366.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,285823,,,true,high,339,submit_afr1ste_compress_rewrite_structural_mix
task367,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task367.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task367.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,33033,,,true,high,340,submit_afr1ste_compress_rewrite_structural_mix
task368,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task368.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task368.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,14135,,,true,high,341,submit_afr1ste_compress_rewrite_structural_mix
task369,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task369.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task369.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,4940,,,true,high,342,submit_afr1ste_compress_rewrite_structural_mix
task370,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task370.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task370.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,31524,,,true,high,343,submit_afr1ste_compress_rewrite_structural_mix
task371,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task371.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task371.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,8613,,,true,high,344,submit_afr1ste_compress_rewrite_structural_mix
task372,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task372.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task372.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1984,,,true,high,345,submit_afr1ste_compress_rewrite_structural_mix
