task_id,candidate_model_path,source_id,source_exp_id,method_family,memory_footprint,parameter_count,file_size,cost_proxy,utility_proxy,local_valid,risk,candidate_rank,recommended_action
task384,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task384.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,4542,4542,public_partial_output,true,medium,384,submit_mix
task385,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task385.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,175,175,public_partial_output,true,medium,385,submit_mix
task386,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task386.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1471,1471,public_partial_output,true,medium,386,submit_mix
task387,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task387.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,13036,13036,public_partial_output,true,medium,387,submit_mix
task388,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task388.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,6368,6368,public_partial_output,true,medium,388,submit_mix
task389,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task389.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1421,1421,public_partial_output,true,medium,389,submit_mix
task390,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task390.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,7851,7851,public_partial_output,true,medium,390,submit_mix
task391,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task391.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2841,2841,public_partial_output,true,medium,391,submit_mix
task392,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task392.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,13503,13503,public_partial_output,true,medium,392,submit_mix
task393,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task393.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2433,2433,public_partial_output,true,medium,393,submit_mix
task394,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task394.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,5312,5312,public_partial_output,true,medium,394,submit_mix
task395,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task395.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1479,1479,public_partial_output,true,medium,395,submit_mix
task396,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task396.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,148123,148123,public_partial_output,true,medium,396,submit_mix
task397,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task397.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,7101,7101,public_partial_output,true,medium,397,submit_mix
task398,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task398.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,8768,8768,public_partial_output,true,medium,398,submit_mix
task399,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task399.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1907,1907,public_partial_output,true,medium,399,submit_mix
task400,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task400.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3021,3021,public_partial_output,true,medium,400,submit_mix
