source,task_id,onnx_path,container,sha256,size_bytes,extract_status
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task279,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task279.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task279.onnx,12063920c658a23b42ae5b5865dd3a166694bf4f59eb957fc8678a3712d0cbfc,4651,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task280,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task280.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task280.onnx,79041a36af5a2d82cf8304be0c96106b16e0855e3da59632f22a37ce83900080,11540,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task281,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task281.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task281.onnx,b216e52a937882b4d823fd19e0b3c25ba6bf46a2c5ad5a60dcd435248e353e9a,5896,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task282,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task282.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task282.onnx,da37ec0d207ad711f56378ddee8bd382bc2755168c7cdc6ce5ba3468a9695c7d,3834,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task283,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task283.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task283.onnx,a0d172c962d0ea990b36524ac87e5e80e8255e707323c7f816a4766274dccb8f,6311,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task284,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task284.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task284.onnx,68e260fc6f955ff3a1b86405f0428f47dba66b0c90f7efc3ce76ec6d7da8aecc,4304,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task285,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task285.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task285.onnx,a11adaebc6ba03aef9f4be27971e055aa555b387933f6aa535efdb77384bf738,98389,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task286,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task286.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task286.onnx,d0aa331f48d38c57963a81e41f9d3a9f057d5c0a830c3084c989b5a8a032b7cf,14953,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task287,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task287.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task287.onnx,10461e327b685cde4138dd5ffd42d957e0ba71c11cdfdf1ae5d1734466675a3e,1011,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task288,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task288.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task288.onnx,a382d6acfc799fe312f07bb209f8f308dca972dc83bf7e7593c02de657283e6d,7578,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task289,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task289.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task289.onnx,3ea942b89d2bf334ac665097b7ec29f850649ea07362b84dd55ffd44448809db,2005,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task290,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task290.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task290.onnx,e46376c2a806645dff26a7e711a46c5a00fd9fbc6b83d03df6a25e408875db16,1846,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task291,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task291.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task291.onnx,2f3934201a13be255ecdc6b094c335d207507ae094024cbe8e305bea895b1b84,5900,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task292,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task292.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task292.onnx,1335cf09295b1062beba0482f7e8ae610b14880fcebf1487e0085f852a1c6c6f,1209,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task293,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task293.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task293.onnx,fa50fb98a55357f13dca0f7b3bbb46036109f6783929d8e31849258ed0b9a8d4,7175,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task294,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task294.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task294.onnx,5d2b9e1f8fb716212b88b130e4882a5325074f3aa172e8019b75b64df51e7dea,1220,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task295,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task295.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task295.onnx,d252d62850f23b44badae5e6be1347a77947d1077338ae9910c6ef946b45459a,1994,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task296,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task296.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task296.onnx,6784f3ab0a2ae11e432a14bfcb09f4381d6851f2a9f8b7e33c541a2af7153093,2704,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task297,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task297.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task297.onnx,463776d625e33e90accd9011e1be021588bc71911c5487ed9960716d1d661d3d,18520,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task298,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task298.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task298.onnx,167f97e8ea16a43fcccb630b807413f3e3563483f7a98c3bed2e56fd96e862c5,4216,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task299,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task299.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task299.onnx,34526c15cc5a9d658ca3a0bfe0fc3631dec4d5a9037b6d6a7d1e19f1d98b16d5,1387,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task300,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task300.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task300.onnx,7cb4e3c9e1bc0b91f5513a0adfd42844bd7b2d3a54fb6e34179339727c48d702,4533,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task301,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task301.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task301.onnx,c59e075441d2802a92f6c4ec2ce9dcebe9e5508a212c24d829bc41a4e4a37f11,19286,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task302,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task302.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task302.onnx,ac6c2855939275682800c572700f58a30e908ba22fcef12d8f056f7ce66f7a12,2439,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task303,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task303.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task303.onnx,eba6ad1cee1eeac2b7391e4002dd00caa364003a2824829d027955dc08c5b288,1855,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task304,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task304.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task304.onnx,775cc108b347f3b022f8f9874f4270a0316a697d354c095b19b632da894794a2,1557,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task305,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task305.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task305.onnx,49dd24a90eec27bbb7521bbcef5e2e345cb1ddaf830f21a7f00fe20196dcd8cd,1683,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task306,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task306.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task306.onnx,d11bca0a45f88edd0740155b1899e9c561b4cd126d13e172f0fadc0202b70191,2992,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task307,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task307.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task307.onnx,badc5326d1acd892c77212fc876a3f3192e5b67a9806ab111d1e9589eff70706,7454,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task308,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task308.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task308.onnx,5ae6717e2aae14b7489221acc8b14d2ffc19503c4cda9ff7b2bf03580f817a47,16770,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task309,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task309.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task309.onnx,c47b834e65872a11ec0cda3c8246948b8365f81f916610b49ed07267815733d9,217,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task310,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task310.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task310.onnx,a81e619b8bbb488bbcbe3a3b07c322c1ddf27b27bf08a93f2f74c9b5077100cc,4108,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task311,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task311.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task311.onnx,250771b94d3db4658d4ac04e3bd9a0740f2af0f3aba0bb9b5df4d6181bb470d4,479,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task312,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task312.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task312.onnx,8dcb59b56593d38c9ceef42fa06033c6a1d4b28ea77cb10a2ae874a5f5796c42,788,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task313,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task313.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task313.onnx,7adfea94c0c80e8152bf9075c7143e34daebe712d65183bd2288423d04723eda,39848,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task314,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task314.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task314.onnx,195d5a33edf6e72adf23ed54dfebfe1b907fedf8d8c0f1154dc47e3364b27917,28158,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task315,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task315.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task315.onnx,cb0316238d24e533f80e9f00c901743dec48cf354f32549e9e30f544255f7043,1210,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task316,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task316.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task316.onnx,4ec1e4eb2f0868e992abe072987ac86b86b3609a20058b8fc7a9ed70d2e871bb,3697,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task317,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task317.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task317.onnx,390e12861cf9709b979e33cd84ab48a52466bbb803e1e5030504a648a9335d85,3834,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task318,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task318.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task318.onnx,0f0e1cc889d63f42652ae214a83970b146ce34b29842893d70be0087b61ec612,1560,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task319,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task319.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task319.onnx,2bcedd1b7b5d14261ecef5da7957a6158efa620aeb7d1a4c265d071bd9a2d0f8,11412,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task320,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task320.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task320.onnx,8b7c0aaaef9a9c8a8e09fd16445415ba8a54d77f6a65ae1a19d3ef1076c5c0ad,1491,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task321,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task321.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task321.onnx,8b31b3681de2b1b36d1b4d724facb553b9304e288d48403faa63cc90a820080c,1931,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task322,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task322.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task322.onnx,230304fec46942f8ad10249ce0e35ea6bba563ca22ef535a9767f27624dbd55c,968,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task323,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task323.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task323.onnx,0da2b038a567bc3316a9bec1f619e38a11d3a628b3a6da6c441433d3afd58af6,6507,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task324,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task324.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task324.onnx,76727fc58237d4301bc9593c7f326ba6cab9f445f57c54ccbea1461a66bce022,92671,direct
jsrdcht__6029-09-lb-neurogolf-all-task-onnx-solution,,,data/kaggle_code_single_task/outputs/jsrdcht__6029-09-lb-neurogolf-all-task-onnx-solution/submission.zip,,,zip_error:TypeError:unsupported operand type(s) for +: 'WindowsPath' and 'str'
karnakbaevarthur__all-task-description-analysis,,,data/kaggle_code_single_task/outputs/karnakbaevarthur__all-task-description-analysis/merged_submission.zip,,,zip_error:TypeError:unsupported operand type(s) for +: 'WindowsPath' and 'str'
massimilianoghiotto__eda-111-best-public-score,,,data/kaggle_code_single_task/outputs/massimilianoghiotto__eda-111-best-public-score/submission.zip,,,zip_error:TypeError:unsupported operand type(s) for +: 'WindowsPath' and 'str'
octaviograu__6154-71-onnx-rewrites-hand-built-solvers,,,data/kaggle_code_single_task/outputs/octaviograu__6154-71-onnx-rewrites-hand-built-solvers/submission.zip,,,zip_error:TypeError:unsupported operand type(s) for +: 'WindowsPath' and 'str'
octaviograu__6154-71-onnx-rewrites-hand-built-solvers,task277,data/kaggle_code_single_task/extracted_onnx/octaviograu__6154-71-onnx-rewrites-hand-built-solvers/task277.onnx,data/kaggle_code_single_task/outputs/octaviograu__6154-71-onnx-rewrites-hand-built-solvers/task277.onnx,4ba10094ab644bd00a43848daa3b3e1e84dcbc3bcdaf9f967e3ab47aa7866295,7325,direct
octaviograu__6154-71-onnx-rewrites-hand-built-solvers,task330,data/kaggle_code_single_task/extracted_onnx/octaviograu__6154-71-onnx-rewrites-hand-built-solvers/task330.onnx,data/kaggle_code_single_task/outputs/octaviograu__6154-71-onnx-rewrites-hand-built-solvers/task330.onnx,675442c846426a26e2d6628d2ecff7a4ce11e1c850e4f58075542b7b8be05c53,7543,direct
octaviograu__6154-71-onnx-rewrites-hand-built-solvers,task364,data/kaggle_code_single_task/extracted_onnx/octaviograu__6154-71-onnx-rewrites-hand-built-solvers/task364.onnx,data/kaggle_code_single_task/outputs/octaviograu__6154-71-onnx-rewrites-hand-built-solvers/task364.onnx,a3310d1fdc99d0e933254397520aedda3b4bf19eb9f13d79c923587bc649c0d3,10890,direct
vyankteshdwivedi__neurogolf-multi-source-onnx-solver,,,data/kaggle_code_single_task/outputs/vyankteshdwivedi__neurogolf-multi-source-onnx-solver/submission.zip,,,zip_error:TypeError:unsupported operand type(s) for +: 'WindowsPath' and 'str'
